entity_id,domain,friendly_name,state,area_id,area_name,device_id,device_name,attr_key,attr_value
binary_sensor.huskers_game_in_progress_tt,binary_sensor,Huskers Game In Progress (TT),unavailable,,,,,restored,True
binary_sensor.huskers_game_in_progress_tt,binary_sensor,Huskers Game In Progress (TT),unavailable,,,,,supported_features,0
binary_sensor.huskers_is_live,binary_sensor,Huskers Is Live,unavailable,,,,,friendly_name,Huskers Is Live
binary_sensor.huskers_is_live,binary_sensor,Huskers Is Live,unavailable,,,,,restored,True
binary_sensor.huskers_is_live,binary_sensor,Huskers Is Live,unavailable,,,,,supported_features,0
binary_sensor.huskers_is_live_espn,binary_sensor,huskers_is_live_espn,off,,,,,friendly_name,huskers_is_live_espn
binary_sensor.huskers_is_live_free,binary_sensor,huskers_is_live_free,unavailable,,,,,friendly_name,huskers_is_live_free
binary_sensor.huskers_is_live_free,binary_sensor,huskers_is_live_free,unavailable,,,,,restored,True
binary_sensor.huskers_is_live_free,binary_sensor,huskers_is_live_free,unavailable,,,,,supported_features,0
binary_sensor.huskers_is_postgame,binary_sensor,Huskers Is Postgame,unavailable,,,,,friendly_name,Huskers Is Postgame
binary_sensor.huskers_is_postgame,binary_sensor,Huskers Is Postgame,unavailable,,,,,restored,True
binary_sensor.huskers_is_postgame,binary_sensor,Huskers Is Postgame,unavailable,,,,,supported_features,0
binary_sensor.huskers_is_postgame_espn,binary_sensor,huskers_is_postgame_espn,off,,,,,friendly_name,huskers_is_postgame_espn
binary_sensor.huskers_is_postgame_free,binary_sensor,huskers_is_postgame_free,unavailable,,,,,friendly_name,huskers_is_postgame_free
binary_sensor.huskers_is_postgame_free,binary_sensor,huskers_is_postgame_free,unavailable,,,,,restored,True
binary_sensor.huskers_is_postgame_free,binary_sensor,huskers_is_postgame_free,unavailable,,,,,supported_features,0
binary_sensor.huskers_is_pregame,binary_sensor,Huskers Is Pregame,unavailable,,,,,friendly_name,Huskers Is Pregame
binary_sensor.huskers_is_pregame,binary_sensor,Huskers Is Pregame,unavailable,,,,,restored,True
binary_sensor.huskers_is_pregame,binary_sensor,Huskers Is Pregame,unavailable,,,,,supported_features,0
binary_sensor.huskers_is_pregame_espn,binary_sensor,huskers_is_pregame_espn,on,,,,,friendly_name,huskers_is_pregame_espn
binary_sensor.huskers_is_pregame_free,binary_sensor,huskers_is_pregame_free,unavailable,,,,,friendly_name,huskers_is_pregame_free
binary_sensor.huskers_is_pregame_free,binary_sensor,huskers_is_pregame_free,unavailable,,,,,restored,True
binary_sensor.huskers_is_pregame_free,binary_sensor,huskers_is_pregame_free,unavailable,,,,,supported_features,0
binary_sensor.huskers_postgame_window,binary_sensor,Huskers Postgame Window,unavailable,,,,,device_class,running
binary_sensor.huskers_postgame_window,binary_sensor,Huskers Postgame Window,unavailable,,,,,friendly_name,Huskers Postgame Window
binary_sensor.huskers_postgame_window,binary_sensor,Huskers Postgame Window,unavailable,,,,,icon,mdi:flag-checkered
binary_sensor.huskers_postgame_window,binary_sensor,Huskers Postgame Window,unavailable,,,,,restored,True
binary_sensor.huskers_postgame_window,binary_sensor,Huskers Postgame Window,unavailable,,,,,supported_features,0
binary_sensor.huskers_pregame_window,binary_sensor,Huskers Pregame Window,unavailable,,,,,device_class,running
binary_sensor.huskers_pregame_window,binary_sensor,Huskers Pregame Window,unavailable,,,,,friendly_name,Huskers Pregame Window
binary_sensor.huskers_pregame_window,binary_sensor,Huskers Pregame Window,unavailable,,,,,icon,mdi:clock-fast
binary_sensor.huskers_pregame_window,binary_sensor,Huskers Pregame Window,unavailable,,,,,restored,True
binary_sensor.huskers_pregame_window,binary_sensor,Huskers Pregame Window,unavailable,,,,,supported_features,0
event.university_of_nebraska_official_athletics_website,event,,unavailable,,,fc59d5f28cfc7f6dd8c0bb4d48ab64c1,,event_types,"[""feedreader""]"
event.university_of_nebraska_official_athletics_website,event,,unavailable,,,fc59d5f28cfc7f6dd8c0bb4d48ab64c1,,restored,True
event.university_of_nebraska_official_athletics_website,event,,unavailable,,,fc59d5f28cfc7f6dd8c0bb4d48ab64c1,,supported_features,0
event.university_of_nebraska_official_athletics_website_2,event,,unavailable,,,19ae4041b6b0d79730bd65c3b86f404a,,event_types,"[""feedreader""]"
event.university_of_nebraska_official_athletics_website_2,event,,unavailable,,,19ae4041b6b0d79730bd65c3b86f404a,,restored,True
event.university_of_nebraska_official_athletics_website_2,event,,unavailable,,,19ae4041b6b0d79730bd65c3b86f404a,,supported_features,0
group.huskers_eight_lights,group,Huskers – All Eight Lights,off,,,,,entity_id,"[""light.light_theater_left"",""light.light_theater_right"",""light.light_front_left"",""light.light_front_right"",""light.light_garage_left"",""light.garage_center"",""light.light_garage_right"",""light.spare_light""]"
group.huskers_eight_lights,group,Huskers – All Eight Lights,off,,,,,friendly_name,Huskers – All Eight Lights
group.huskers_eight_lights,group,Huskers – All Eight Lights,off,,,,,order,11
input_boolean.huskers_automations_enabled,input_boolean,Huskers Automations Enabled,on,,,,,editable,False
input_boolean.huskers_automations_enabled,input_boolean,Huskers Automations Enabled,on,,,,,friendly_name,Huskers Automations Enabled
input_boolean.huskers_automations_enabled,input_boolean,Huskers Automations Enabled,on,,,,,icon,mdi:flag-checkered
input_boolean.huskers_color_show,input_boolean,Huskers Color Show Active,off,,,,,editable,False
input_boolean.huskers_color_show,input_boolean,Huskers Color Show Active,off,,,,,friendly_name,Huskers Color Show Active
input_boolean.huskers_color_show,input_boolean,Huskers Color Show Active,off,,,,,icon,mdi:lightbulb-group
input_boolean.huskers_debug_notifications,input_boolean,Huskers Debug: Persistent Notifications,unavailable,,,,,friendly_name,Huskers Debug: Persistent Notifications
input_boolean.huskers_debug_notifications,input_boolean,Huskers Debug: Persistent Notifications,unavailable,,,,,icon,mdi:message-alert
input_boolean.huskers_debug_notifications,input_boolean,Huskers Debug: Persistent Notifications,unavailable,,,,,restored,True
input_boolean.huskers_debug_notifications,input_boolean,Huskers Debug: Persistent Notifications,unavailable,,,,,supported_features,0
input_boolean.huskers_effects_enabled,input_boolean,Huskers Effects Enabled,unavailable,,,,,friendly_name,Huskers Effects Enabled
input_boolean.huskers_effects_enabled,input_boolean,Huskers Effects Enabled,unavailable,,,,,icon,mdi:lightbulb-group
input_boolean.huskers_effects_enabled,input_boolean,Huskers Effects Enabled,unavailable,,,,,restored,True
input_boolean.huskers_effects_enabled,input_boolean,Huskers Effects Enabled,unavailable,,,,,supported_features,0
input_boolean.huskers_game_mode,input_boolean,Huskers Game Mode,on,,,,,editable,False
input_boolean.huskers_game_mode,input_boolean,Huskers Game Mode,on,,,,,friendly_name,Huskers Game Mode
input_boolean.huskers_game_mode,input_boolean,Huskers Game Mode,on,,,,,icon,mdi:stadium
input_boolean.huskers_reverse_direction,input_boolean,Reverse Light Direction,unavailable,,,,,friendly_name,Reverse Light Direction
input_boolean.huskers_reverse_direction,input_boolean,Reverse Light Direction,unavailable,,,,,icon,mdi:swap-horizontal
input_boolean.huskers_reverse_direction,input_boolean,Reverse Light Direction,unavailable,,,,,restored,True
input_boolean.huskers_reverse_direction,input_boolean,Reverse Light Direction,unavailable,,,,,supported_features,0
input_boolean.huskers_test_mode,input_boolean,Huskers Test Mode,off,,,,,editable,False
input_boolean.huskers_test_mode,input_boolean,Huskers Test Mode,off,,,,,friendly_name,Huskers Test Mode
input_boolean.huskers_test_mode,input_boolean,Huskers Test Mode,off,,,,,icon,mdi:flask
input_boolean.huskers_theater_show_running,input_boolean,Huskers Theater Show Running,off,,,,,editable,False
input_boolean.huskers_theater_show_running,input_boolean,Huskers Theater Show Running,off,,,,,friendly_name,Huskers Theater Show Running
input_boolean.huskers_theater_show_running,input_boolean,Huskers Theater Show Running,off,,,,,icon,mdi:theater
input_boolean.huskers_use_manual_kickoff,input_boolean,Huskers Use Manual Kickoff,off,,,,,editable,False
input_boolean.huskers_use_manual_kickoff,input_boolean,Huskers Use Manual Kickoff,off,,,,,friendly_name,Huskers Use Manual Kickoff
input_boolean.huskers_use_manual_kickoff,input_boolean,Huskers Use Manual Kickoff,off,,,,,icon,mdi:timer-cog
input_boolean.huskers_use_manual_score,input_boolean,Huskers Use Manual Score,off,,,,,editable,False
input_boolean.huskers_use_manual_score,input_boolean,Huskers Use Manual Score,off,,,,,friendly_name,Huskers Use Manual Score
input_boolean.huskers_use_manual_score,input_boolean,Huskers Use Manual Score,off,,,,,icon,mdi:tune
input_boolean.huskers_victory_mode,input_boolean,Victory Celebration Mode,unavailable,,,,,friendly_name,Victory Celebration Mode
input_boolean.huskers_victory_mode,input_boolean,Victory Celebration Mode,unavailable,,,,,icon,mdi:trophy
input_boolean.huskers_victory_mode,input_boolean,Victory Celebration Mode,unavailable,,,,,restored,True
input_boolean.huskers_victory_mode,input_boolean,Victory Celebration Mode,unavailable,,,,,supported_features,0
input_number.huskers_celebration_intensity,input_number,Celebration Intensity (1-10),unavailable,,,,,friendly_name,Celebration Intensity (1-10)
input_number.huskers_celebration_intensity,input_number,Celebration Intensity (1-10),unavailable,,,,,icon,mdi:emoticon-excited
input_number.huskers_celebration_intensity,input_number,Celebration Intensity (1-10),unavailable,,,,,restored,True
input_number.huskers_celebration_intensity,input_number,Celebration Intensity (1-10),unavailable,,,,,supported_features,0
input_number.huskers_chase_cycle_seconds,input_number,Chase Cycle Length,30.0,,,,,editable,False
input_number.huskers_chase_cycle_seconds,input_number,Chase Cycle Length,30.0,,,,,friendly_name,Chase Cycle Length
input_number.huskers_chase_cycle_seconds,input_number,Chase Cycle Length,30.0,,,,,icon,mdi:speedometer
input_number.huskers_chase_cycle_seconds,input_number,Chase Cycle Length,30.0,,,,,initial,30.0
input_number.huskers_chase_cycle_seconds,input_number,Chase Cycle Length,30.0,,,,,max,120.0
input_number.huskers_chase_cycle_seconds,input_number,Chase Cycle Length,30.0,,,,,min,8.0
input_number.huskers_chase_cycle_seconds,input_number,Chase Cycle Length,30.0,,,,,mode,slider
input_number.huskers_chase_cycle_seconds,input_number,Chase Cycle Length,30.0,,,,,step,1.0
input_number.huskers_chase_cycle_seconds,input_number,Chase Cycle Length,30.0,,,,,unit_of_measurement,s
input_number.huskers_global_brightness,input_number,Global Light Brightness,unavailable,,,,,friendly_name,Global Light Brightness
input_number.huskers_global_brightness,input_number,Global Light Brightness,unavailable,,,,,icon,mdi:brightness-6
input_number.huskers_global_brightness,input_number,Global Light Brightness,unavailable,,,,,restored,True
input_number.huskers_global_brightness,input_number,Global Light Brightness,unavailable,,,,,supported_features,0
input_number.huskers_global_brightness,input_number,Global Light Brightness,unavailable,,,,,unit_of_measurement,brightness
input_number.huskers_hail_bpm,input_number,Hail Varsity BPM,132.0,,,,,editable,False
input_number.huskers_hail_bpm,input_number,Hail Varsity BPM,132.0,,,,,friendly_name,Hail Varsity BPM
input_number.huskers_hail_bpm,input_number,Hail Varsity BPM,132.0,,,,,icon,mdi:metronome
input_number.huskers_hail_bpm,input_number,Hail Varsity BPM,132.0,,,,,initial,132.0
input_number.huskers_hail_bpm,input_number,Hail Varsity BPM,132.0,,,,,max,180.0
input_number.huskers_hail_bpm,input_number,Hail Varsity BPM,132.0,,,,,min,80.0
input_number.huskers_hail_bpm,input_number,Hail Varsity BPM,132.0,,,,,mode,slider
input_number.huskers_hail_bpm,input_number,Hail Varsity BPM,132.0,,,,,step,1.0
input_number.huskers_hail_bpm,input_number,Hail Varsity BPM,132.0,,,,,unit_of_measurement,bpm
input_number.huskers_hail_varsity_bpm,input_number,Hail Varsity BPM (Alias),132.0,,,,,editable,False
input_number.huskers_hail_varsity_bpm,input_number,Hail Varsity BPM (Alias),132.0,,,,,friendly_name,Hail Varsity BPM (Alias)
input_number.huskers_hail_varsity_bpm,input_number,Hail Varsity BPM (Alias),132.0,,,,,icon,mdi:metronome
input_number.huskers_hail_varsity_bpm,input_number,Hail Varsity BPM (Alias),132.0,,,,,initial,132.0
input_number.huskers_hail_varsity_bpm,input_number,Hail Varsity BPM (Alias),132.0,,,,,max,180.0
input_number.huskers_hail_varsity_bpm,input_number,Hail Varsity BPM (Alias),132.0,,,,,min,80.0
input_number.huskers_hail_varsity_bpm,input_number,Hail Varsity BPM (Alias),132.0,,,,,mode,slider
input_number.huskers_hail_varsity_bpm,input_number,Hail Varsity BPM (Alias),132.0,,,,,step,1.0
input_number.huskers_hail_varsity_bpm,input_number,Hail Varsity BPM (Alias),132.0,,,,,unit_of_measurement,bpm
input_number.huskers_kickoff_in_manual,input_number,Kickoff In (Manual),60.0,,,,,editable,False
input_number.huskers_kickoff_in_manual,input_number,Kickoff In (Manual),60.0,,,,,friendly_name,Kickoff In (Manual)
input_number.huskers_kickoff_in_manual,input_number,Kickoff In (Manual),60.0,,,,,icon,mdi:clock-edit
input_number.huskers_kickoff_in_manual,input_number,Kickoff In (Manual),60.0,,,,,initial,60.0
input_number.huskers_kickoff_in_manual,input_number,Kickoff In (Manual),60.0,,,,,max,300.0
input_number.huskers_kickoff_in_manual,input_number,Kickoff In (Manual),60.0,,,,,min,-300.0
input_number.huskers_kickoff_in_manual,input_number,Kickoff In (Manual),60.0,,,,,mode,slider
input_number.huskers_kickoff_in_manual,input_number,Kickoff In (Manual),60.0,,,,,step,1.0
input_number.huskers_kickoff_in_manual,input_number,Kickoff In (Manual),60.0,,,,,unit_of_measurement,min
input_number.huskers_opponent_score,input_number,Opponent Score,unavailable,,,,,friendly_name,Opponent Score
input_number.huskers_opponent_score,input_number,Opponent Score,unavailable,,,,,restored,True
input_number.huskers_opponent_score,input_number,Opponent Score,unavailable,,,,,supported_features,0
input_number.huskers_our_score,input_number,Our Score (Auto),0.0,,,,,editable,False
input_number.huskers_our_score,input_number,Our Score (Auto),0.0,,,,,friendly_name,Our Score (Auto)
input_number.huskers_our_score,input_number,Our Score (Auto),0.0,,,,,icon,mdi:scoreboard
input_number.huskers_our_score,input_number,Our Score (Auto),0.0,,,,,initial,0.0
input_number.huskers_our_score,input_number,Our Score (Auto),0.0,,,,,max,100.0
input_number.huskers_our_score,input_number,Our Score (Auto),0.0,,,,,min,0.0
