entity_id,domain,friendly_name,state,area_id,area_name,device_id,device_name,attr_key,attr_value
sensor.espn_nebraska_schedule,sensor,espn_nebraska_schedule,12,,,,,friendly_name,espn_nebraska_schedule
sensor.espn_nebraska_schedule,sensor,espn_nebraska_schedule,12,,,,,requestedSeason,"{""year"":2025,""type"":2,""name"":""Regular Season"",""displayName"":""2025""}"
sensor.espn_nebraska_schedule,sensor,espn_nebraska_schedule,12,,,,,team,"{""id"":""158"",""abbreviation"":""NEB"",""location"":""Nebraska"",""name"":""Cornhuskers"",""displayName"":""Nebraska Cornhuskers"",""clubhouse"":""https://www.espn.com/college-football/team/_/id/158/nebraska-cornhuskers"",""color"":""d00000"",""logo"":""https://a.espncdn.com/i/teamlogos/ncaa/500/158.png"",""recordSummary"":""3-0"",""seasonSummary"":""2025"",""standingSummary"":""3rd in Big Ten"",""groups"":{""id"":""5"",""parent"":{""id"":""80""},""isConference"":true}}"
sensor.espn_nebraska_team_info,sensor,espn_nebraska_team_info,Nebraska Cornhuskers,,,,,friendly_name,espn_nebraska_team_info
sensor.espn_nebraska_team_info,sensor,espn_nebraska_team_info,Nebraska Cornhuskers,,,,,team,"{""id"":""158"",""uid"":""s:20~l:23~t:158"",""slug"":""nebraska-cornhuskers"",""location"":""Nebraska"",""name"":""Cornhuskers"",""nickname"":""Nebraska"",""abbreviation"":""NEB"",""displayName"":""Nebraska Cornhuskers"",""shortDisplayName"":""Nebraska"",""color"":""d00000"",""alternateColor"":""ffffff"",""isActive"":true,""logos"":[{""href"":""https://a.espncdn.com/i/teamlogos/ncaa/500/158.png"",""width"":500,""height"":500,""alt"":"""",""rel"":[""full"",""default""],""lastUpdated"":""2023-10-12T17:04Z""},{""href"":""https://a.espncdn.com/i/teamlogos/ncaa/500-dark/158.png"",""width"":500,""height"":500,""alt"":"""",""rel"":[""full"",""dark""],""lastUpdated"":""2023-10-12T17:04Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/primary_logo_on_white_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""primary_logo_on_white_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/primary_logo_on_black_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""primary_logo_on_black_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/primary_logo_on_primary_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""primary_logo_on_primary_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/primary_logo_on_secondary_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""primary_logo_on_secondary_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/secondary_logo_on_white_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""secondary_logo_on_white_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/secondary_logo_on_black_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""secondary_logo_on_black_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/secondary_logo_on_primary_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""secondary_logo_on_primary_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/secondary_logo_on_secondary_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""secondary_logo_on_secondary_color""],""lastUpdated"":""2024-11-11T00:24Z""}],""record"":{""items"":[{""description"":""Overall Record"",""type"":""total"",""summary"":""3-0"",""stats"":[{""name"":""OTLosses"",""value"":0.0},{""name"":""OTWins"",""value"":0.0},{""name"":""avgPointsAgainst"",""value"":8.0},{""name"":""avgPointsFor"",""value"":49.0},{""name"":""differential"",""value"":123.0},{""name"":""divisionWinPercent"",""value"":0.0},{""name"":""gamesBehind"",""value"":0.0},{""name"":""gamesPlayed"",""value"":3.0},{""name"":""leagueWinPercent"",""value"":0.0},{""name"":""losses"",""value"":0.0},{""name"":""playoffSeed"",""value"":7.0},{""name"":""pointDifferential"",""value"":123.0},{""name"":""points"",""value"":1.5},{""name"":""pointsAgainst"",""value"":24.0},{""name"":""pointsFor"",""value"":147.0},{""name"":""streak"",""value"":3.0},{""name"":""ties"",""value"":0.0},{""name"":""winPercent"",""value"":1.0},{""name"":""wins"",""value"":3.0},{""name"":""divisionLosses"",""value"":0.0},{""name"":""divisionRecord"",""value"":0.0},{""name"":""divisionTies"",""value"":0.0},{""name"":""divisionWins"",""value"":0.0}]}]},""groups"":{""id"":""5"",""parent"":{""id"":""80""},""isConference"":true},""links"":[{""language"":""en-US"",""rel"":[""clubhouse"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/team/_/id/158/nebraska-cornhuskers"",""text"":""Clubhouse"",""shortText"":""Clubhouse"",""isExternal"":false,""isPremium"":false},{""language"":""en-US"",""rel"":[""clubhouse"",""mobile"",""team""],""href"":""https://www.espn.com/college-football/team/_/id/158/nebraska-cornhuskers"",""text"":""Clubhouse"",""shortText"":""Clubhouse"",""isExternal"":false,""isPremium"":false},{""language"":""en-US"",""rel"":[""roster"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/team/roster/_/id/158"",""text"":""Roster"",""shortText"":""Roster"",""isExternal"":false,""isPremium"":false},{""language"":""en-US"",""rel"":[""stats"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/team/stats/_/id/158"",""text"":""Statistics"",""shortText"":""Statistics"",""isExternal"":false,""isPremium"":false},{""language"":""en-US"",""rel"":[""schedule"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/team/schedule/_/id/158"",""text"":""Schedule"",""shortText"":""Schedule"",""isExternal"":false,""isPremium"":false},{""language"":""en-US"",""rel"":[""tickets"",""desktop"",""team""],""href"":""https://www.vividseats.com/nebraska-cornhuskers-football-tickets--sports-ncaa-football/performer/1009?wsUser=717"",""text"":""Tickets"",""shortText"":""Tickets"",""isExternal"":true,""isPremium"":false},{""language"":""en-US"",""rel"":[""awards"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/awards/_/team/158"",""text"":""Awards"",""shortText"":""Awards"",""isExternal"":false,""isPremium"":false}],""nextEvent"":[{""id"":""401752846"",""date"":""2025-09-20T19:30Z"",""name"":""Michigan Wolverines at Nebraska Cornhuskers"",""shortName"":""MICH @ NEB"",""season"":{""year"":2025,""displayName"":""2025""},""seasonType"":{""id"":""2"",""type"":2,""name"":""Regular Season"",""abbreviation"":""reg""},""week"":{""number"":4,""text"":""Week 4""},""timeValid"":true,""competitions"":[{""id"":""401752846"",""date"":""2025-09-20T19:30Z"",""attendance"":0,""type"":{""id"":""1"",""text"":""Standard"",""abbreviation"":""STD"",""slug"":""standard"",""type"":""standard""},""timeValid"":true,""neutralSite"":false,""boxscoreAvailable"":false,""ticketsAvailable"":true,""venue"":{""fullName"":""Memorial Stadium (Lincoln, NE)"",""address"":{""city"":""Lincoln"",""state"":""NE"",""zipCode"":""68508"",""country"":""USA""}},""competitors"":[{""id"":""158"",""type"":""team"",""order"":0,""homeAway"":""home"",""team"":{""id"":""158"",""location"":""Nebraska"",""nickname"":""Nebraska"",""abbreviation"":""NEB"",""displayName"":""Nebraska Cornhuskers"",""shortDisplayName"":""Nebraska"",""logos"":[{""href"":""https://a.espncdn.com/i/teamlogos/ncaa/500/158.png"",""width"":500,""height"":500,""alt"":"""",""rel"":[""full"",""default""],""lastUpdated"":""2023-10-12T17:04Z""},{""href"":""https://a.espncdn.com/i/teamlogos/ncaa/500-dark/158.png"",""width"":500,""height"":500,""alt"":"""",""rel"":[""full"",""dark""],""lastUpdated"":""2023-10-12T17:04Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/primary_logo_on_white_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""primary_logo_on_white_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/primary_logo_on_black_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""primary_logo_on_black_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/primary_logo_on_primary_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""primary_logo_on_primary_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/primary_logo_on_secondary_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""primary_logo_on_secondary_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/secondary_logo_on_white_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""secondary_logo_on_white_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/secondary_logo_on_black_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""secondary_logo_on_black_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/secondary_logo_on_primary_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""secondary_logo_on_primary_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/secondary_logo_on_secondary_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""secondary_logo_on_secondary_color""],""lastUpdated"":""2024-11-11T00:24Z""}],""links"":[{""rel"":[""clubhouse"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/team/_/id/158/nebraska-cornhuskers"",""text"":""Clubhouse""},{""rel"":[""clubhouse"",""mobile"",""team""],""href"":""https://www.espn.com/college-football/team/_/id/158/nebraska-cornhuskers"",""text"":""Clubhouse""},{""rel"":[""roster"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/team/roster/_/id/158"",""text"":""Roster""},{""rel"":[""stats"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/team/stats/_/id/158"",""text"":""Statistics""},{""rel"":[""schedule"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/team/schedule/_/id/158"",""text"":""Schedule""},{""rel"":[""tickets"",""desktop"",""team""],""href"":""https://www.vividseats.com/nebraska-cornhuskers-football-tickets--sports-ncaa-football/performer/1009?wsUser=717"",""text"":""Tickets""},{""rel"":[""awards"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/awards/_/team/158"",""text"":""Awards""}]},""curatedRank"":{""current"":99}},{""id"":""130"",""type"":""team"",""order"":1,""homeAway"":""away"",""team"":{""id"":""130"",""location"":""Michigan"",""nickname"":""Michigan"",""abbreviation"":""MICH"",""displayName"":""Michigan Wolverines"",""shortDisplayName"":""Michigan"",""logos"":[{""href"":""https://a.espncdn.com/i/teamlogos/ncaa/500/130.png"",""width"":500,""height"":500,""alt"":"""",""rel"":[""full"",""default""],""lastUpdated"":""2023-02-17T21:15Z""},{""href"":""https://a.espncdn.com/i/teamlogos/ncaa/500-dark/130.png"",""width"":500,""height"":500,""alt"":"""",""rel"":[""full"",""dark""],""lastUpdated"":""2023-02-17T21:14Z""},{""href"":""https://a.espncdn.com/guid/ea1660a4-aeb8-b9da-7d9f-fcd70d3a0162/logos/primary_logo_on_white_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""primary_logo_on_white_color""],""lastUpdated"":""2024-11-11T00:15Z""},{""href"":""https://a.espncdn.com/guid/ea1660a4-aeb8-b9da-7d9f-fcd70d3a0162/logos/primary_logo_on_black_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""primary_logo_on_black_color""],""lastUpdated"":""2024-11-11T00:15Z""},{""href"":""https://a.espncdn.com/guid/ea1660a4-aeb8-b9da-7d9f-fcd70d3a0162/logos/primary_logo_on_primary_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""primary_logo_on_primary_color""],""lastUpdated"":""2024-11-11T00:15Z""},{""href"":""https://a.espncdn.com/guid/ea1660a4-aeb8-b9da-7d9f-fcd70d3a0162/logos/primary_logo_on_secondary_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""primary_logo_on_secondary_color""],""lastUpdated"":""2024-11-11T00:15Z""},{""href"":""https://a.espncdn.com/guid/ea1660a4-aeb8-b9da-7d9f-fcd70d3a0162/logos/secondary_logo_on_white_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""secondary_logo_on_white_color""],""lastUpdated"":""2024-11-11T00:15Z""},{""href"":""https://a.espncdn.com/guid/ea1660a4-aeb8-b9da-7d9f-fcd70d3a0162/logos/secondary_logo_on_black_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""secondary_logo_on_black_color""],""lastUpdated"":""2024-11-11T00:15Z""},{""href"":""https://a.espncdn.com/guid/ea1660a4-aeb8-b9da-7d9f-fcd70d3a0162/logos/secondary_logo_on_primary_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""secondary_logo_on_primary_color""],""lastUpdated"":""2024-11-11T00:15Z""},{""href"":""https://a.espncdn.com/guid/ea1660a4-aeb8-b9da-7d9f-fcd70d3a0162/logos/secondary_logo_on_secondary_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""secondary_logo_on_secondary_color""],""lastUpdated"":""2024-11-11T00:15Z""}],""links"":[{""rel"":[""clubhouse"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/team/_/id/130/michigan-wolverines"",""text"":""Clubhouse""},{""rel"":[""clubhouse"",""mobile"",""team""],""href"":""https://www.espn.com/college-football/team/_/id/130/michigan-wolverines"",""text"":""Clubhouse""},{""rel"":[""roster"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/team/roster/_/id/130"",""text"":""Roster""},{""rel"":[""stats"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/team/stats/_/id/130"",""text"":""Statistics""},{""rel"":[""schedule"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/team/schedule/_/id/130"",""text"":""Schedule""},{""rel"":[""tickets"",""desktop"",""team""],""href"":""https://www.vividseats.com/michigan-wolverines-football-tickets--sports-ncaa-football/performer/541?wsUser=717"",""text"":""Tickets""},{""rel"":[""awards"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/awards/_/team/130"",""text"":""Awards""}]},""curatedRank"":{""current"":21}}],""notes"":[],""broadcasts"":[{""type"":{""id"":""1"",""shortName"":""TV""},""market"":{""id"":""1"",""type"":""National""},""media"":{""shortName"":""CBS""},""lang"":""en"",""region"":""us""},{""type"":{""id"":""4"",""shortName"":""Streaming""},""market"":{""id"":""1"",""type"":""National""},""media"":{""shortName"":""Paramount+""},""lang"":""en"",""region"":""us""}],""tickets"":[{""id"":""5386607"",""summary"":""Tickets as low as $106"",""description"":""Michigan Wolverines at Nebraska Cornhuskers Football"",""maxPrice"":4533.03,""startingPrice"":106.45,""numberAvailable"":3020,""totalPostings"":1148,""links"":[{""rel"":[""tickets"",""desktop"",""event""],""href"":""https://www.vividseats.com/nebraska-cornhuskers-football-tickets-nebraska-memorial-stadium-6-2-2025--sports-ncaa-football/production/5386607?wsUser=717""},{""rel"":[""tickets"",""desktop"",""venue""],""href"":""https://www.vividseats.com/nebraska-memorial-stadium-tickets/venue/1181?wsUser=717""}]}],""status"":{""clock"":0.0,""displayClock"":""0:00"",""period"":0,""type"":{""id"":""1"",""name"":""STATUS_SCHEDULED"",""state"":""pre"",""completed"":false,""description"":""Scheduled"",""detail"":""Sat, September 20th at 3:30 PM EDT"",""shortDetail"":""9/20 - 3:30 PM EDT""}}}],""links"":[{""language"":""en-US"",""rel"":[""summary"",""desktop"",""event""],""href"":""https://www.espn.com/college-football/game/_/gameId/401752846/michigan-nebraska"",""text"":""Gamecast"",""shortText"":""Summary"",""isExternal"":false,""isPremium"":false},{""language"":""en-US"",""rel"":[""summary"",""sportscenter"",""app"",""event""],""href"":""sportscenter://x-callback-url/showGame?sportName=football&leagueAbbrev=college-football&gameId=401752846"",""text"":""Gamecast"",""shortText"":""Summary"",""isExternal"":false,""isPremium"":false},{""language"":""en-US"",""rel"":[""now"",""desktop"",""event""],""href"":""https://www.espn.com/college-football/game/_/gameId/401752846"",""text"":""Now"",""shortText"":""Now"",""isExternal"":false,""isPremium"":false},{""language"":""en-US"",""rel"":[""preview"",""desktop"",""event""],""href"":""https://www.espn.com/college-football/preview/_/gameId/401752846"",""text"":""Preview"",""shortText"":""Preview"",""isExternal"":false,""isPremium"":false}]}],""standingSummary"":""3rd in Big Ten""}"
sensor.exterior_lights_status,sensor,Exterior lights Status,Unknown,,,eab45ce43eb2eafada1677472f59566a,Exterior lights,friendly_name,Exterior lights Status
sensor.exterior_lights_status,sensor,Exterior lights Status,Unknown,,,eab45ce43eb2eafada1677472f59566a,Exterior lights,http,
sensor.exterior_lights_status,sensor,Exterior lights Status,Unknown,,,eab45ce43eb2eafada1677472f59566a,Exterior lights,iot,
sensor.exterior_lights_status,sensor,Exterior lights Status,Unknown,,,eab45ce43eb2eafada1677472f59566a,Exterior lights,lan,
sensor.exterior_lights_status,sensor,Exterior lights Status,Unknown,,,eab45ce43eb2eafada1677472f59566a,Exterior lights,overall,
sensor.exterior_lights_status,sensor,Exterior lights Status,Unknown,,,eab45ce43eb2eafada1677472f59566a,Exterior lights,platform_metadata,"{""capabilities"":[{""alarmType"":null,""eventState"":null,""instance"":""powerSwitch"",""parameters"":{""dataType"":""ENUM"",""options"":[{""name"":""on"",""value"":1},{""name"":""off"",""value"":0}]},""type"":""devices.capabilities.on_off""}],""device"":""2891318"",""deviceName"":""Exterior lights"",""sku"":""SameModeGroup"",""type"":""NONE""}"
sensor.exterior_lights_status,sensor,Exterior lights Status,Unknown,,,eab45ce43eb2eafada1677472f59566a,Exterior lights,platform_state,
sensor.external_status,sensor,External Status,Unknown,,,45ff169443c49a910534aaa29fe606a6,External,friendly_name,External Status
sensor.external_status,sensor,External Status,Unknown,,,45ff169443c49a910534aaa29fe606a6,External,http,
sensor.external_status,sensor,External Status,Unknown,,,45ff169443c49a910534aaa29fe606a6,External,iot,
sensor.external_status,sensor,External Status,Unknown,,,45ff169443c49a910534aaa29fe606a6,External,lan,
sensor.external_status,sensor,External Status,Unknown,,,45ff169443c49a910534aaa29fe606a6,External,overall,
sensor.external_status,sensor,External Status,Unknown,,,45ff169443c49a910534aaa29fe606a6,External,platform_metadata,"{""capabilities"":[{""alarmType"":null,""eventState"":null,""instance"":""powerSwitch"",""parameters"":{""dataType"":""ENUM"",""options"":[{""name"":""on"",""value"":1},{""name"":""off"",""value"":0}]},""type"":""devices.capabilities.on_off""}],""device"":""2834717"",""deviceName"":""External"",""sku"":""BaseGroup"",""type"":""NONE""}"
sensor.external_status,sensor,External Status,Unknown,,,45ff169443c49a910534aaa29fe606a6,External,platform_state,
sensor.front_zone_history,sensor,Front zone history,2025-09-18T04:30:02-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,budget,100
sensor.front_zone_history,sensor,Front zone history,2025-09-18T04:30:02-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,consumption_gallons,
sensor.front_zone_history,sensor,Front zone history,2025-09-18T04:30:02-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,consumption_litres,
sensor.front_zone_history,sensor,Front zone history,2025-09-18T04:30:02-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,device_class,timestamp
sensor.front_zone_history,sensor,Front zone history,2025-09-18T04:30:02-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,friendly_name,Front zone history
sensor.front_zone_history,sensor,Front zone history,2025-09-18T04:30:02-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,icon,mdi:history
sensor.front_zone_history,sensor,Front zone history,2025-09-18T04:30:02-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,program,a
sensor.front_zone_history,sensor,Front zone history,2025-09-18T04:30:02-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,program_name,Scheduled
sensor.front_zone_history,sensor,Front zone history,2025-09-18T04:30:02-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,run_time,10.0
sensor.front_zone_history,sensor,Front zone history,2025-09-18T04:30:02-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,start_time,2025-09-18T09:30:02.000Z
sensor.front_zone_history,sensor,Front zone history,2025-09-18T04:30:02-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,status,complete
sensor.garage_air_purifier_filterlifetime,sensor,Garage Air Purifier filterLifeTime,"{""value"":""""}",,,bd2e6902ac721b12823dfcc2bb41516f,Garage Air Purifier,friendly_name,Garage Air Purifier filterLifeTime
sensor.govee_to_mqtt_version,sensor,Govee to MQTT Version,2025.04.13-17d43d72,,,fef4f62343eec587621efd7f3933c17a,Govee to MQTT,friendly_name,Govee to MQTT Version
sensor.guest_room_purifier_filterlifetime,sensor,Guest Room Purifier filterLifeTime,"{""value"":40}",master_bedroom,Master Bedroom,8ffc01edf7e7f6c9cbe34e4e46d86d29,Guest Room Purifier,friendly_name,Guest Room Purifier filterLifeTime
sensor.gvh5100_3a6a_estimated_distance,sensor,Estimated distance,unavailable,,,8bf2b96a73d9116d9d876d10f2972695,,device_class,distance
sensor.gvh5100_3a6a_estimated_distance,sensor,Estimated distance,unavailable,,,8bf2b96a73d9116d9d876d10f2972695,,friendly_name,Estimated distance
sensor.gvh5100_3a6a_estimated_distance,sensor,Estimated distance,unavailable,,,8bf2b96a73d9116d9d876d10f2972695,,restored,True
sensor.gvh5100_3a6a_estimated_distance,sensor,Estimated distance,unavailable,,,8bf2b96a73d9116d9d876d10f2972695,,state_class,measurement
sensor.gvh5100_3a6a_estimated_distance,sensor,Estimated distance,unavailable,,,8bf2b96a73d9116d9d876d10f2972695,,supported_features,0
sensor.gvh5100_3a6a_estimated_distance,sensor,Estimated distance,unavailable,,,8bf2b96a73d9116d9d876d10f2972695,,unit_of_measurement,ft
sensor.gvh5100_4529_estimated_distance,sensor,Estimated distance,unavailable,,,c1a4664b6ccab2ad419e7f966094d841,,device_class,distance
sensor.gvh5100_4529_estimated_distance,sensor,Estimated distance,unavailable,,,c1a4664b6ccab2ad419e7f966094d841,,friendly_name,Estimated distance
sensor.gvh5100_4529_estimated_distance,sensor,Estimated distance,unavailable,,,c1a4664b6ccab2ad419e7f966094d841,,restored,True
sensor.gvh5100_4529_estimated_distance,sensor,Estimated distance,unavailable,,,c1a4664b6ccab2ad419e7f966094d841,,state_class,measurement
sensor.gvh5100_4529_estimated_distance,sensor,Estimated distance,unavailable,,,c1a4664b6ccab2ad419e7f966094d841,,supported_features,0
sensor.gvh5100_4529_estimated_distance,sensor,Estimated distance,unavailable,,,c1a4664b6ccab2ad419e7f966094d841,,unit_of_measurement,ft
sensor.gvh5100_4a24_estimated_distance,sensor,Estimated distance,unavailable,,,ae1bee7a1e82ecd1018f85896b022e4f,,device_class,distance
sensor.gvh5100_4a24_estimated_distance,sensor,Estimated distance,unavailable,,,ae1bee7a1e82ecd1018f85896b022e4f,,friendly_name,Estimated distance
sensor.gvh5100_4a24_estimated_distance,sensor,Estimated distance,unavailable,,,ae1bee7a1e82ecd1018f85896b022e4f,,restored,True
sensor.gvh5100_4a24_estimated_distance,sensor,Estimated distance,unavailable,,,ae1bee7a1e82ecd1018f85896b022e4f,,state_class,measurement
sensor.gvh5100_4a24_estimated_distance,sensor,Estimated distance,unavailable,,,ae1bee7a1e82ecd1018f85896b022e4f,,supported_features,0
sensor.gvh5100_4a24_estimated_distance,sensor,Estimated distance,unavailable,,,ae1bee7a1e82ecd1018f85896b022e4f,,unit_of_measurement,ft
sensor.h5080_8b80_status,sensor,Tree Status,Available,,,14156dea9e690a22517648f828de08cf,Tree,friendly_name,Tree Status
sensor.h5080_8b80_status,sensor,Tree Status,Available,,,14156dea9e690a22517648f828de08cf,Tree,http,"{""brightness"":0,""color"":{""b"":0,""g"":0,""r"":0},""kelvin"":0,""light_on"":null,""on"":false,""online"":false,""scene"":null,""source"":""PLATFORM API"",""updated"":""2025-09-18T17:15:22.692377708Z""}"
sensor.h5080_8b80_status,sensor,Tree Status,Available,,,14156dea9e690a22517648f828de08cf,Tree,iot,
sensor.h5080_8b80_status,sensor,Tree Status,Available,,,14156dea9e690a22517648f828de08cf,Tree,lan,
sensor.h5080_8b80_status,sensor,Tree Status,Available,,,14156dea9e690a22517648f828de08cf,Tree,overall,"{""brightness"":0,""color"":{""b"":0,""g"":0,""r"":0},""kelvin"":0,""light_on"":null,""on"":false,""online"":false,""scene"":null,""source"":""PLATFORM API"",""updated"":""2025-09-18T17:15:22.692377708Z""}"
sensor.h5080_8b80_status,sensor,Tree Status,Available,,,14156dea9e690a22517648f828de08cf,Tree,platform_metadata,"{""capabilities"":[{""alarmType"":null,""eventState"":null,""instance"":""powerSwitch"",""parameters"":{""dataType"":""ENUM"",""options"":[{""name"":""on"",""value"":1},{""name"":""off"",""value"":0}]},""type"":""devices.capabilities.on_off""}],""device"":""6A:AC:D4:AD:FC:52:8B:80"",""deviceName"":""Tree"",""sku"":""H5080"",""type"":""devices.types.socket""}"
sensor.h5080_8b80_status,sensor,Tree Status,Available,,,14156dea9e690a22517648f828de08cf,Tree,platform_state,"{""capabilities"":[{""instance"":""online"",""state"":{""value"":false},""type"":""devices.capabilities.online""},{""instance"":""powerSwitch"",""state"":{""value"":0},""type"":""devices.capabilities.on_off""}],""device"":""6A:AC:D4:AD:FC:52:8B:80"",""sku"":""H5080""}"
sensor.h5100_0ccb_status,sensor,Shelf 3 Status,Available,humidor,Humidor,4dee9291be6e9b2decc0570b8c5e3070,Shelf 3,friendly_name,Shelf 3 Status
sensor.h5100_0ccb_status,sensor,Shelf 3 Status,Available,humidor,Humidor,4dee9291be6e9b2decc0570b8c5e3070,Shelf 3,http,"{""brightness"":0,""color"":{""b"":0,""g"":0,""r"":0},""kelvin"":0,""light_on"":null,""on"":false,""online"":false,""scene"":null,""source"":""PLATFORM API"",""updated"":""2025-09-18T17:12:52.986388763Z""}"
sensor.h5100_0ccb_status,sensor,Shelf 3 Status,Available,humidor,Humidor,4dee9291be6e9b2decc0570b8c5e3070,Shelf 3,iot,
